no,time,speed,latitude,longitude,compass,angle_min,angle_max,angle_increment,time_increment,scan_time,range_min,range_max,range_size,countless,count
394,20191203115912,0,0,0,127.83,-3.124139071,3.141592741,0.008714509,0.000133438,0.0959417,0.150000006,40,24,24,0
395,20191203115912,0,0,0,127.83,-3.124139071,3.141592741,0.008714509,0.000139987,0.100650519,0.150000006,40,24,24,0
396,20191203115912,0,0,0,128.27,-3.124139071,3.141592741,0.008714509,0.000133547,0.096020117,0.150000006,40,24,24,0
397,20191203115912,0,0,0,128.27,-3.124139071,3.141592741,0.008714509,0.000139552,0.100337826,0.150000006,40,24,24,0
398,20191203115912,0,0,0,128.27,-3.124139071,3.141592741,0.008714509,0.000133987,0.096336409,0.150000006,40,24,24,0
399,20191203115912,0,0,0,128.27,-3.124139071,3.141592741,0.008714509,0.000133141,0.095728166,0.150000006,40,24,24,0
400,20191203115912,0,0,0,128.27,-3.124139071,3.141592741,0.008714509,0.000138858,0.099839188,0.150000006,40,24,24,0
401,20191203115912,0,0,0,127.91,-3.124139071,3.141592741,0.008714509,0.00013407,0.096396543,0.150000006,40,24,24,0
402,20191203115912,0,0,0,127.91,-3.124139071,3.141592741,0.008714509,0.000138897,0.099866793,0.150000006,40,24,24,0
403,20191203115913,0,0,0,127.91,-3.124139071,3.141592741,0.008714509,0.000132473,0.095247984,0.150000006,40,24,24,0
404,20191203115913,0,0,0,127.91,-3.124139071,3.141592741,0.008714509,0.000138793,0.099792056,0.150000006,40,24,22,2
405,20191203115913,0,0,0,127.91,-3.124139071,3.141592741,0.008714509,0.000133206,0.095774941,0.150000006,40,24,24,0
406,20191203115913,0,0,0,129.18,-3.124139071,3.141592741,0.008714509,0.000132394,0.095191494,0.150000006,40,24,24,0
407,20191203115913,0,0,0,129.18,-3.124139071,3.141592741,0.008714509,0.000139079,0.099997684,0.150000006,40,24,24,0
408,20191203115913,0,0,0,129.18,-3.124139071,3.141592741,0.008714509,0.000131814,0.094774209,0.150000006,40,24,24,0
409,20191203115913,0,0,0,129.18,-3.124139071,3.141592741,0.008714509,0.000125077,0.089930631,0.150000006,40,24,24,0
410,20191203115913,0,0,0,129.18,-3.124139071,3.141592741,0.008714509,0.000138883,0.099857129,0.150000006,40,24,24,0
411,20191203115913,0,0,0,129.3,-3.124139071,3.141592741,0.008714509,0.000132496,0.095264696,0.150000006,40,24,24,0
412,20191203115913,0,0,0,129.3,-3.124139071,3.141592741,0.008714509,0.000132751,0.095447987,0.150000006,40,24,24,0
413,20191203115913,0,0,0,129.3,-3.124139071,3.141592741,0.008714509,0.00013928,0.100142509,0.150000006,40,24,22,2
414,20191203115913,0,0,0,129.3,-3.124139071,3.141592741,0.008714509,0.000132753,0.095449075,0.150000006,40,24,22,2
415,20191203115914,0,0,0,129.3,-3.124139071,3.141592741,0.008714509,0.000141788,0.101945899,0.150000006,40,24,22,2
416,20191203115914,0,0,0,128.97,-3.124139071,3.141592741,0.008714509,0.000136796,0.098355971,0.150000006,40,24,22,2
417,20191203115914,0,0,0,128.97,-3.124139071,3.141592741,0.008714509,0.000134376,0.096616313,0.150000006,40,24,22,2
418,20191203115914,0,0,0,128.97,-3.124139071,3.141592741,0.008714509,0.000141842,0.101984367,0.150000006,40,24,21,3
419,20191203115914,0,0,0,128.97,-3.124139071,3.141592741,0.008714509,0.000136406,0.098075688,0.150000006,40,24,21,3
420,20191203115914,0,0,0,128.97,-3.124139071,3.141592741,0.008714509,0.000142035,0.102123342,0.150000006,40,24,24,0
421,20191203115914,0,0,0,129.33,-3.124139071,3.141592741,0.008714509,0.000136492,0.098137669,0.150000006,40,24,22,2
422,20191203115914,0,0,0,129.33,-3.124139071,3.141592741,0.008714509,0.000142647,0.102563508,0.150000006,40,24,21,3
423,20191203115914,0,0,0,129.33,-3.124139071,3.141592741,0.008714509,0.000136413,0.098081179,0.150000006,40,24,24,0
424,20191203115914,0,0,0,129.33,-3.124139071,3.141592741,0.008714509,0.000142224,0.102258906,0.150000006,40,24,24,0
425,20191203115915,0,0,0,129.33,-3.124139071,3.141592741,0.008714509,0.000136404,0.098074682,0.150000006,40,24,24,0
426,20191203115915,0,0,0,129.36,-3.124139071,3.141592741,0.008714509,0.000136346,0.09803278,0.150000006,40,24,24,0
427,20191203115915,0,0,0,129.36,-3.124139071,3.141592741,0.008714509,0.000142135,0.10219536,0.150000006,40,24,24,0
428,20191203115915,0,0,0,129.36,-3.124139071,3.141592741,0.008714509,0.000136503,0.098145947,0.150000006,40,24,22,2
429,20191203115915,0,0,0,129.36,-3.124139071,3.141592741,0.008714509,0.00014202,0.102112316,0.150000006,40,24,22,2
430,20191203115915,0,0,0,129.36,-3.124139071,3.141592741,0.008714509,0.000136437,0.098098107,0.150000006,40,24,23,1
431,20191203115915,0,0,0,128.78,-3.124139071,3.141592741,0.008714509,0.00013602,0.097798049,0.150000006,40,24,20,4
432,20191203115915,0,0,0,128.78,-3.124139071,3.141592741,0.008714509,0.000136314,0.098010033,0.150000006,40,24,22,2
433,20191203115915,0,0,0,128.78,-3.124139071,3.141592741,0.008714509,0.000142439,0.102413654,0.150000006,40,24,22,2
434,20191203115915,0,0,0,128.78,-3.124139071,3.141592741,0.008714509,0.000136312,0.098008104,0.150000006,40,24,22,2
435,20191203115916,0,0,0,128.78,-3.124139071,3.141592741,0.008714509,0.000136752,0.098324969,0.150000006,40,24,22,2
436,20191203115916,0,0,0,128.21,-3.124139071,3.141592741,0.008714509,0.000141681,0.101868436,0.150000006,40,24,22,2
437,20191203115916,0,0,0,128.21,-3.124139071,3.141592741,0.008714509,0.000136732,0.098310307,0.150000006,40,24,22,2
438,20191203115916,0,0,0,128.21,-3.124139071,3.141592741,0.008714509,0.000136058,0.097825602,0.150000006,40,24,22,2
439,20191203115916,0,0,0,128.21,-3.124139071,3.141592741,0.008714509,0.000136419,0.098085389,0.150000006,40,24,22,2
440,20191203115916,0,0,0,128.21,-3.124139071,3.141592741,0.008714509,0.000142205,0.102245308,0.150000006,40,24,24,0
441,20191203115916,0,0,0,128.58,-3.124139071,3.141592741,0.008714509,0.000136269,0.097977094,0.150000006,40,24,24,0
442,20191203115916,0,0,0,128.58,-3.124139071,3.141592741,0.008714509,0.000136286,0.09798947,0.150000006,40,24,23,1
443,20191203115916,0,0,0,128.58,-3.124139071,3.141592741,0.008714509,0.000142407,0.102390543,0.150000006,40,24,22,2
444,20191203115916,0,0,0,128.58,-3.124139071,3.141592741,0.008714509,0.000136434,0.0980964,0.150000006,40,24,24,0
445,20191203115917,0,0,0,128.58,-3.124139071,3.141592741,0.008714509,0.000140843,0.101266198,0.150000006,40,24,22,2
446,20191203115917,0,0,0,128.03,-3.124139071,3.141592741,0.008714509,0.000136566,0.098190829,0.150000006,40,24,22,2
447,20191203115917,0,0,0,128.03,-3.124139071,3.141592741,0.008714509,0.000136338,0.098027073,0.150000006,40,24,24,0
448,20191203115917,0,0,0,128.03,-3.124139071,3.141592741,0.008714509,0.000138723,0.099741928,0.150000006,40,24,22,2
449,20191203115917,0,0,0,128.03,-3.124139071,3.141592741,0.008714509,0.000132336,0.095149428,0.150000006,40,24,22,2
450,20191203115917,0,0,0,128.03,-3.124139071,3.141592741,0.008714509,0.000139253,0.100123174,0.150000006,40,24,24,0
451,20191203115917,0,0,0,127.78,-3.124139071,3.141592741,0.008714509,0.000133075,0.095681258,0.150000006,40,24,24,0
452,20191203115918,0,0,0,127.78,-3.124139071,3.141592741,0.008714509,0.000133882,0.096261322,0.150000006,40,24,23,1
453,20191203115918,0,0,0,127.78,-3.124139071,3.141592741,0.008714509,0.000140127,0.100751087,0.150000006,40,24,23,1
454,20191203115918,0,0,0,127.78,-3.124139071,3.141592741,0.008714509,0.000133469,0.095963866,0.150000006,40,24,22,2
455,20191203115918,0,0,0,127.78,-3.124139071,3.141592741,0.008714509,0.000139888,0.100579143,0.150000006,40,24,23,1
456,20191203115918,0,0,0,128.08,-3.124139071,3.141592741,0.008714509,0.000133504,0.095989108,0.150000006,40,24,22,2
457,20191203115918,0,0,0,128.08,-3.124139071,3.141592741,0.008714509,0.000133935,0.096299268,0.150000006,40,24,21,3
458,20191203115918,0,0,0,128.08,-3.124139071,3.141592741,0.008714509,0.000139731,0.100466408,0.150000006,40,24,21,3
459,20191203115918,0,0,0,128.08,-3.124139071,3.141592741,0.008714509,0.00013407,0.096396059,0.150000006,40,24,22,2
460,20191203115918,0,0,0,128.08,-3.124139071,3.141592741,0.008714509,0.000133287,0.095833354,0.150000006,40,24,22,2
461,20191203115918,0,0,0,128.57,-3.124139071,3.141592741,0.008714509,0.000139163,0.100058205,0.150000006,40,24,21,3
462,20191203115919,0,0,0,128.57,-3.124139071,3.141592741,0.008714509,0.000133164,0.095744871,0.150000006,40,24,22,2
463,20191203115919,0,0,0,128.57,-3.124139071,3.141592741,0.008714509,0.000133341,0.095871948,0.150000006,40,24,22,2
464,20191203115919,0,0,0,128.57,-3.124139071,3.141592741,0.008714509,0.000130299,0.093684889,0.150000006,40,24,22,2
465,20191203115919,0,0,0,128.57,-3.124139071,3.141592741,0.008714509,0.000137292,0.098712876,0.150000006,40,24,19,5
466,20191203115919,0,0,0,129.35,-3.124139071,3.141592741,0.008714509,0.000131535,0.094573565,0.150000006,40,24,22,2
467,20191203115919,0,0,0,129.35,-3.124139071,3.141592741,0.008714509,0.000125376,0.09014564,0.150000006,40,24,24,0
468,20191203115919,0,0,0,129.35,-3.124139071,3.141592741,0.008714509,0.000138322,0.099453539,0.150000006,40,24,22,2
469,20191203115919,0,0,0,129.35,-3.124139071,3.141592741,0.008714509,0.00013255,0.095303513,0.150000006,40,24,22,2
470,20191203115919,0,0,0,129.35,-3.124139071,3.141592741,0.008714509,0.000132901,0.095555753,0.150000006,40,24,23,1
471,20191203115919,0,0,0,128.47,-3.124139071,3.141592741,0.008714509,0.000140009,0.100666188,0.150000006,40,24,22,2
472,20191203115919,0,0,0,128.47,-3.124139071,3.141592741,0.008714509,0.000132399,0.095194981,0.150000006,40,24,22,2
473,20191203115920,0,0,0,128.47,-3.124139071,3.141592741,0.008714509,0.000139926,0.100606956,0.150000006,40,24,21,3
474,20191203115920,0,0,0,128.47,-3.124139071,3.141592741,0.008714509,0.000133739,0.096158139,0.150000006,40,24,24,0
475,20191203115920,0,0,0,128.47,-3.124139071,3.141592741,0.008714509,0.00013308,0.095684372,0.150000006,40,24,22,2
476,20191203115920,0,0,0,128.1,-3.124139071,3.141592741,0.008714509,0.000139354,0.100195639,0.150000006,40,24,24,0
477,20191203115920,0,0,0,128.1,-3.124139071,3.141592741,0.008714509,0.000134009,0.096352763,0.150000006,40,24,24,0
478,20191203115920,0,0,0,128.1,-3.124139071,3.141592741,0.008714509,0.000139833,0.100540057,0.150000006,40,24,23,1
479,20191203115920,0,0,0,128.1,-3.124139071,3.141592741,0.008714509,0.000139824,0.100533664,0.150000006,40,24,22,2
480,20191203115920,0,0,0,128.1,-3.124139071,3.141592741,0.008714509,0.000133945,0.096306436,0.150000006,40,24,24,0
481,20191203115920,0,0,0,128.92,-3.124139071,3.141592741,0.008714509,0.000132417,0.095207669,0.150000006,40,24,22,2
482,20191203115920,0,0,0,128.92,-3.124139071,3.141592741,0.008714509,0.000138005,0.099225722,0.150000006,40,24,22,2
483,20191203115921,0,0,0,128.92,-3.124139071,3.141592741,0.008714509,0.000130478,0.093813382,0.150000006,40,24,23,1
484,20191203115921,0,0,0,128.92,-3.124139071,3.141592741,0.008714509,0.000139841,0.100545324,0.150000006,40,24,21,3
485,20191203115921,0,0,0,128.92,-3.124139071,3.141592741,0.008714509,0.000133223,0.095787689,0.150000006,40,24,22,2
486,20191203115921,0,0,0,128.55,-3.124139071,3.141592741,0.008714509,0.000133582,0.0960453,0.150000006,40,24,22,2
487,20191203115921,0,0,0,128.55,-3.124139071,3.141592741,0.008714509,0.000139778,0.100500636,0.150000006,40,24,19,5
488,20191203115921,0,0,0,128.55,-3.124139071,3.141592741,0.008714509,0.000133929,0.096295044,0.150000006,40,24,18,6
489,20191203115921,0,0,0,128.55,-3.124139071,3.141592741,0.008714509,0.000133986,0.096336208,0.150000006,40,24,20,4
490,20191203115921,0,0,0,128.55,-3.124139071,3.141592741,0.008714509,0.000134169,0.096467242,0.150000006,40,24,22,2
491,20191203115921,0,0,0,128.13,-3.124139071,3.141592741,0.008714509,0.000142145,0.102201991,0.150000006,40,24,22,2
492,20191203115921,0,0,0,128.13,-3.124139071,3.141592741,0.008714509,0.000129533,0.093134359,0.150000006,40,24,20,4
493,20191203115922,0,0,0,128.13,-3.124139071,3.141592741,0.008714509,0.000132579,0.095324412,0.150000006,40,24,22,2
494,20191203115922,0,0,0,128.13,-3.124139071,3.141592741,0.008714509,0.000138157,0.099334732,0.150000006,40,24,22,2
495,20191203115922,0,0,0,128.13,-3.124139071,3.141592741,0.008714509,0.000131462,0.094521463,0.150000006,40,24,24,0
496,20191203115922,0,0,0,127.43,-3.124139071,3.141592741,0.008714509,0.000133728,0.09615054,0.150000006,40,24,24,0
497,20191203115922,0,0,0,127.43,-3.124139071,3.141592741,0.008714509,0.000138556,0.099621616,0.150000006,40,24,22,2
498,20191203115922,0,0,0,127.43,-3.124139071,3.141592741,0.008714509,0.000133289,0.095834509,0.150000006,40,24,22,2
499,20191203115922,0,0,0,127.43,-3.124139071,3.141592741,0.008714509,0.000133331,0.095864922,0.150000006,40,24,24,0
500,20191203115922,0,0,0,127.43,-3.124139071,3.141592741,0.008714509,0.000139354,0.100195825,0.150000006,40,24,22,2
501,20191203115922,0,0,0,130.52,-3.124139071,3.141592741,0.008714509,0.000134235,0.096515037,0.150000006,40,24,24,0
502,20191203115922,0,0,0,130.52,-3.124139071,3.141592741,0.008714509,0.000133651,0.09609478,0.150000006,40,24,24,0
503,20191203115922,0,0,0,130.52,-3.124139071,3.141592741,0.008714509,0.000138815,0.099808306,0.150000006,40,24,24,0
504,20191203115923,0,0,0,130.52,-3.124139071,3.141592741,0.008714509,0.000132806,0.095487691,0.150000006,40,24,24,0
505,20191203115923,0,0,0,130.52,-3.124139071,3.141592741,0.008714509,0.000132998,0.09562581,0.150000006,40,24,24,0
506,20191203115923,0,0,0,130.34,-3.124139071,3.141592741,0.008714509,0.000138848,0.099831574,0.150000006,40,24,24,0
507,20191203115923,0,0,0,130.34,-3.124139071,3.141592741,0.008714509,0.000132672,0.095391139,0.150000006,40,24,23,1
508,20191203115923,0,0,0,130.34,-3.124139071,3.141592741,0.008714509,0.00013868,0.09971115,0.150000006,40,24,24,0
509,20191203115923,0,0,0,130.34,-3.124139071,3.141592741,0.008714509,0.000133593,0.096053727,0.150000006,40,24,24,0
510,20191203115923,0,0,0,130.34,-3.124139071,3.141592741,0.008714509,0.000134715,0.096860059,0.150000006,40,24,22,2
511,20191203115923,0,0,0,129.89,-3.124139071,3.141592741,0.008714509,0.000138921,0.099883929,0.150000006,40,24,24,0
512,20191203115923,0,0,0,129.89,-3.124139071,3.141592741,0.008714509,0.000133877,0.096257582,0.150000006,40,24,24,0
513,20191203115923,0,0,0,129.89,-3.124139071,3.141592741,0.008714509,0.000138721,0.099740282,0.150000006,40,24,24,0
514,20191203115923,0,0,0,129.89,-3.124139071,3.141592741,0.008714509,0.000136387,0.098061942,0.150000006,40,24,22,2
515,20191203115924,0,0,0,129.89,-3.124139071,3.141592741,0.008714509,0.000136643,0.098246507,0.150000006,40,24,22,2
516,20191203115924,0,0,0,130.17,-3.124139071,3.141592741,0.008714509,0.000142475,0.102439418,0.150000006,40,24,24,0
517,20191203115924,0,0,0,130.17,-3.124139071,3.141592741,0.008714509,0.000136162,0.097900733,0.150000006,40,24,24,0
518,20191203115924,0,0,0,130.17,-3.124139071,3.141592741,0.008714509,0.000136489,0.098135933,0.150000006,40,24,24,0
519,20191203115924,0,0,0,130.17,-3.124139071,3.141592741,0.008714509,0.000142469,0.102435179,0.150000006,40,24,24,0
520,20191203115924,0,0,0,130.17,-3.124139071,3.141592741,0.008714509,0.000136402,0.09807273,0.150000006,40,24,24,0
521,20191203115924,0,0,0,130.39,-3.124139071,3.141592741,0.008714509,0.000136539,0.098171733,0.150000006,40,24,24,0
522,20191203115924,0,0,0,130.39,-3.124139071,3.141592741,0.008714509,0.000136059,0.097826436,0.150000006,40,24,24,0
523,20191203115924,0,0,0,130.39,-3.124139071,3.141592741,0.008714509,0.00014205,0.102133714,0.150000006,40,24,24,0
524,20191203115924,0,0,0,130.39,-3.124139071,3.141592741,0.008714509,0.000136501,0.098144121,0.150000006,40,24,24,0
525,20191203115925,0,0,0,130.39,-3.124139071,3.141592741,0.008714509,0.000136451,0.098108046,0.150000006,40,24,24,0
526,20191203115925,0,0,0,131.46,-3.124139071,3.141592741,0.008714509,0.000136388,0.098062739,0.150000006,40,24,24,0
527,20191203115925,0,0,0,131.46,-3.124139071,3.141592741,0.008714509,0.000142424,0.102402963,0.150000006,40,24,24,0
528,20191203115925,0,0,0,131.46,-3.124139071,3.141592741,0.008714509,0.000135701,0.097569227,0.150000006,40,24,24,0
529,20191203115925,0,0,0,131.46,-3.124139071,3.141592741,0.008714509,0.000136364,0.098045908,0.150000006,40,24,24,0
530,20191203115925,0,0,0,131.46,-3.124139071,3.141592741,0.008714509,0.000142357,0.10235481,0.150000006,40,24,24,0
531,20191203115925,0,0,0,130.85,-3.124139071,3.141592741,0.008714509,0.000135256,0.097248837,0.150000006,40,24,24,0
532,20191203115925,0,0,0,130.85,-3.124139071,3.141592741,0.008714509,0.000141713,0.101891324,0.150000006,40,24,24,0
533,20191203115925,0,0,0,130.85,-3.124139071,3.141592741,0.008714509,0.000136033,0.097807772,0.150000006,40,24,24,0
534,20191203115925,0,0,0,130.85,-3.124139071,3.141592741,0.008714509,0.000141965,0.102072552,0.150000006,40,24,18,6
535,20191203115926,0,0,0,130.85,-3.124139071,3.141592741,0.008714509,0.00013568,0.097554259,0.150000006,40,24,0,24
536,20191203115926,0,0,0,129.93,-3.124139071,3.141592741,0.008714509,0.000136197,0.097925626,0.150000006,40,24,0,24
537,20191203115926,0,0,0,129.93,-3.124139071,3.141592741,0.008714509,0.00014228,0.10229928,0.150000006,40,24,0,24
538,20191203115926,0,0,0,129.93,-3.124139071,3.141592741,0.008714509,0.000134035,0.096371062,0.150000006,40,24,0,24
539,20191203115926,0,0,0,129.93,-3.124139071,3.141592741,0.008714509,0.000140014,0.100669779,0.150000006,40,24,1,23
540,20191203115926,0,0,0,129.93,-3.124139071,3.141592741,0.008714509,0.000136308,0.098005243,0.150000006,40,24,2,22
541,20191203115926,0,0,0,129.61,-3.124139071,3.141592741,0.008714509,0.000136418,0.098084308,0.150000006,40,24,23,1
542,20191203115926,0,0,0,129.61,-3.124139071,3.141592741,0.008714509,0.000141737,0.101908706,0.150000006,40,24,20,4
543,20191203115926,0,0,0,129.61,-3.124139071,3.141592741,0.008714509,0.000136399,0.098070838,0.150000006,40,24,5,19
544,20191203115926,0,0,0,129.61,-3.124139071,3.141592741,0.008714509,0.000136695,0.098283909,0.150000006,40,24,14,10
545,20191203115927,0,0,0,129.61,-3.124139071,3.141592741,0.008714509,0.000146618,0.105418116,0.150000006,40,24,23,1
546,20191203115927,0,0,0,129.34,-3.124139071,3.141592741,0.008714509,0.000130838,0.094072551,0.150000006,40,24,21,3
547,20191203115927,0,0,0,129.34,-3.124139071,3.141592741,0.008714509,0.000141459,0.10170868,0.150000006,40,24,22,2
548,20191203115927,0,0,0,129.34,-3.124139071,3.141592741,0.008714509,0.000136214,0.097937711,0.150000006,40,24,15,9
549,20191203115927,0,0,0,129.34,-3.124139071,3.141592741,0.008714509,0.0001365,0.098143302,0.150000006,40,24,1,23
550,20191203115927,0,0,0,129.34,-3.124139071,3.141592741,0.008714509,0.000135185,0.0971983,0.150000006,40,24,20,4
551,20191203115927,0,0,0,129.31,-3.124139071,3.141592741,0.008714509,0.000142218,0.102254778,0.150000006,40,24,19,5
552,20191203115927,0,0,0,129.31,-3.124139071,3.141592741,0.008714509,0.000135563,0.097469464,0.150000006,40,24,0,24
553,20191203115927,0,0,0,129.31,-3.124139071,3.141592741,0.008714509,0.000136427,0.09809126,0.150000006,40,24,20,4
554,20191203115927,0,0,0,129.31,-3.124139071,3.141592741,0.008714509,0.000136226,0.09794642,0.150000006,40,24,18,6
555,20191203115928,0,0,0,129.31,-3.124139071,3.141592741,0.008714509,0.000142296,0.102310613,0.150000006,40,24,19,5
556,20191203115928,0,0,0,128.75,-3.124139071,3.141592741,0.008714509,0.000136202,0.097928911,0.150000006,40,24,0,24
557,20191203115928,0,0,0,128.75,-3.124139071,3.141592741,0.008714509,0.000136295,0.097995892,0.150000006,40,24,0,24
558,20191203115928,0,0,0,128.75,-3.124139071,3.141592741,0.008714509,0.000142285,0.102303177,0.150000006,40,24,0,24
559,20191203115928,0,0,0,128.75,-3.124139071,3.141592741,0.008714509,0.000136587,0.098206267,0.150000006,40,24,1,23
560,20191203115928,0,0,0,128.75,-3.124139071,3.141592741,0.008714509,0.000136718,0.098299958,0.150000006,40,24,0,24
561,20191203115928,0,0,0,128.47,-3.124139071,3.141592741,0.008714509,0.000139893,0.100582778,0.150000006,40,24,17,7
562,20191203115928,0,0,0,128.47,-3.124139071,3.141592741,0.008714509,0.000136038,0.097811446,0.150000006,40,24,22,2
563,20191203115928,0,0,0,128.47,-3.124139071,3.141592741,0.008714509,0.000136422,0.098087318,0.150000006,40,24,22,2
564,20191203115928,0,0,0,128.47,-3.124139071,3.141592741,0.008714509,0.000142582,0.102516286,0.150000006,40,24,22,2
565,20191203115929,0,0,0,128.47,-3.124139071,3.141592741,0.008714509,0.000136288,0.097990803,0.150000006,40,24,24,0
566,20191203115929,0,0,0,129.77,-3.124139071,3.141592741,0.008714509,0.000142301,0.102314606,0.150000006,40,24,22,2
567,20191203115929,0,0,0,129.77,-3.124139071,3.141592741,0.008714509,0.000135743,0.09759935,0.150000006,40,24,24,0
568,20191203115929,0,0,0,129.77,-3.124139071,3.141592741,0.008714509,0.000136464,0.098117508,0.150000006,40,24,24,0
569,20191203115929,0,0,0,129.77,-3.124139071,3.141592741,0.008714509,0.000139686,0.100434043,0.150000006,40,24,22,2
570,20191203115929,0,0,0,129.77,-3.124139071,3.141592741,0.008714509,0.000133197,0.095768861,0.150000006,40,24,24,0
571,20191203115929,0,0,0,129.66,-3.124139071,3.141592741,0.008714509,0.000138617,0.099665575,0.150000006,40,24,23,1
572,20191203115929,0,0,0,129.66,-3.124139071,3.141592741,0.008714509,0.000133473,0.095967166,0.150000006,40,24,24,0
573,20191203115930,0,0,0,129.66,-3.124139071,3.141592741,0.008714509,0.00013303,0.095648661,0.150000006,40,24,24,0
574,20191203115930,0,0,0,129.66,-3.124139071,3.141592741,0.008714509,0.000139488,0.100291908,0.150000006,40,24,23,1
575,20191203115930,0,0,0,129.66,-3.124139071,3.141592741,0.008714509,0.000133495,0.095982566,0.150000006,40,24,24,0
576,20191203115930,0,0,0,129.03,-3.124139071,3.141592741,0.008714509,0.000132966,0.095602863,0.150000006,40,24,23,1
577,20191203115930,0,0,0,129.03,-3.124139071,3.141592741,0.008714509,0.000138679,0.099709965,0.150000006,40,24,24,0
578,20191203115930,0,0,0,129.03,-3.124139071,3.141592741,0.008714509,0.000132093,0.0949746,0.150000006,40,24,24,0
579,20191203115930,0,0,0,129.03,-3.124139071,3.141592741,0.008714509,0.000133026,0.095645666,0.150000006,40,24,21,3
580,20191203115930,0,0,0,129.03,-3.124139071,3.141592741,0.008714509,0.000133082,0.095685728,0.150000006,40,24,22,2
581,20191203115930,0,0,0,128.9,-3.124139071,3.141592741,0.008714509,0.000137734,0.099030785,0.150000006,40,24,23,1
582,20191203115931,0,0,0,128.9,-3.124139071,3.141592741,0.008714509,0.000132251,0.095088467,0.150000006,40,24,23,1
583,20191203115931,0,0,0,128.9,-3.124139071,3.141592741,0.008714509,0.000132048,0.094942316,0.150000006,40,24,24,0
584,20191203115931,0,0,0,128.9,-3.124139071,3.141592741,0.008714509,0.000138098,0.099292569,0.150000006,40,24,22,2
585,20191203115931,0,0,0,128.9,-3.124139071,3.141592741,0.008714509,0.00013163,0.094642214,0.150000006,40,24,24,0
586,20191203115931,0,0,0,129.43,-3.124139071,3.141592741,0.008714509,0.000132189,0.095043667,0.150000006,40,24,24,0
587,20191203115931,0,0,0,129.43,-3.124139071,3.141592741,0.008714509,0.000137607,0.098939344,0.150000006,40,24,22,2
588,20191203115931,0,0,0,129.43,-3.124139071,3.141592741,0.008714509,0.000132332,0.095146373,0.150000006,40,24,24,0
589,20191203115931,0,0,0,129.43,-3.124139071,3.141592741,0.008714509,0.000138249,0.099400923,0.150000006,40,24,24,0
590,20191203115931,0,0,0,129.43,-3.124139071,3.141592741,0.008714509,0.000133375,0.09589678,0.150000006,40,24,22,2
591,20191203115931,0,0,0,129.07,-3.124139071,3.141592741,0.008714509,0.000133063,0.095672108,0.150000006,40,24,21,3
592,20191203115931,0,0,0,129.07,-3.124139071,3.141592741,0.008714509,0.000139415,0.100239433,0.150000006,40,24,22,2
593,20191203115932,0,0,0,129.07,-3.124139071,3.141592741,0.008714509,0.00013309,0.095691465,0.150000006,40,24,24,0
594,20191203115932,0,0,0,129.07,-3.124139071,3.141592741,0.008714509,0.000133112,0.095707648,0.150000006,40,24,24,0
595,20191203115932,0,0,0,129.07,-3.124139071,3.141592741,0.008714509,0.000139336,0.100182354,0.150000006,40,24,24,0
596,20191203115932,0,0,0,129.16,-3.124139071,3.141592741,0.008714509,0.000133524,0.096003681,0.150000006,40,24,22,2
597,20191203115932,0,0,0,129.16,-3.124139071,3.141592741,0.008714509,0.000132877,0.095538922,0.150000006,40,24,20,4
598,20191203115932,0,0,0,129.16,-3.124139071,3.141592741,0.008714509,0.000139852,0.100553647,0.150000006,40,24,23,1
599,20191203115932,0,0,0,129.16,-3.124139071,3.141592741,0.008714509,0.000133792,0.096196696,0.150000006,40,24,23,1
600,20191203115932,0,0,0,129.16,-3.124139071,3.141592741,0.008714509,0.000139797,0.100513898,0.150000006,40,24,22,2
601,20191203115932,0,0,0,128.49,-3.124139071,3.141592741,0.008714509,0.000138926,0.09988793,0.150000006,40,24,21,3
602,20191203115932,0,0,0,128.49,-3.124139071,3.141592741,0.008714509,0.000128001,0.092032559,0.150000006,40,24,14,10
603,20191203115933,0,0,0,128.49,-3.124139071,3.141592741,0.008714509,0.000139197,0.10008274,0.150000006,40,24,21,3
604,20191203115933,0,0,0,128.49,-3.124139071,3.141592741,0.008714509,0.000132908,0.095560774,0.150000006,40,24,24,0
605,20191203115933,0,0,0,128.49,-3.124139071,3.141592741,0.008714509,0.000131734,0.094716504,0.150000006,40,24,24,0
606,20191203115933,0,0,0,128.64,-3.124139071,3.141592741,0.008714509,0.000138969,0.099919036,0.150000006,40,24,24,0
607,20191203115933,0,0,0,128.64,-3.124139071,3.141592741,0.008714509,0.000132983,0.095615007,0.150000006,40,24,21,3
608,20191203115933,0,0,0,128.64,-3.124139071,3.141592741,0.008714509,0.000133307,0.095847532,0.150000006,40,24,24,0
609,20191203115933,0,0,0,128.64,-3.124139071,3.141592741,0.008714509,0.000138944,0.09990105,0.150000006,40,24,24,0
610,20191203115933,0,0,0,128.64,-3.124139071,3.141592741,0.008714509,0.000133229,0.095791936,0.150000006,40,24,21,3
611,20191203115933,0,0,0,129.51,-3.124139071,3.141592741,0.008714509,0.000133678,0.096114799,0.150000006,40,24,24,0
612,20191203115933,0,0,0,129.51,-3.124139071,3.141592741,0.008714509,0.000135299,0.097280301,0.150000006,40,24,24,0
613,20191203115934,0,0,0,129.51,-3.124139071,3.141592741,0.008714509,0.000132082,0.094967254,0.150000006,40,24,24,0
614,20191203115934,0,0,0,129.51,-3.124139071,3.141592741,0.008714509,0.000139753,0.100482076,0.150000006,40,24,24,0
